initial_a,initial_b,initial_c,initial_d,initial_e,initial_f,initial_g,sum_a,sum_b,sum_c,sum_d,sum_e,sum_f,sum_g,prev_a,prev_b,prev_d,prev_e,prev_f,prev_g,is_contiguous,customer_ID,time,state,location,group_size,homeowner,car_age,car_value,risk_factor,age_oldest,age_youngest,married_couple,C_previous,duration_previous,cost,A,B,C,D,E,F,G
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.6078154055682146,0.4506258692628651,0.84,0.6196990424076607,0.0,1.0,0.25882352941176473,0.375,0.0,0.2807017543859649,0.3050847457627119,0.0,0.6,1.0,0.5833333333333334,0.0,1.0,2.0,2.0,0.0,0.0,2.0
0.5,0.0,0.6666666666666666,0.5,0.0,0.0,1.0,0.5,0.0,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,0.5,1.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.6078219533275713,0.4520166898470097,0.52,0.5646754825961392,0.3333333333333333,1.0,0.011764705882352941,0.5,0.4,1.0,0.576271186440678,0.0,0.8,1.0,0.7013888888888888,2.0,1.0,4.0,3.0,1.0,0.0,3.0
0.5,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,0.5,1.0,0.3333333333333333,0.6666666666666666,0.0,0.6077433802152903,0.6112656467315716,0.0,0.09986320109439124,0.0,0.0,0.011764705882352941,0.5,0.0,0.5087719298245614,0.1016949152542373,0.0,0.6,0.5,0.8194444444444444,1.0,1.0,2.0,2.0,1.0,2.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.3333333333333333,0.5,0.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.6077761190120741,0.625173852573018,0.32,0.8303693570451436,0.0,1.0,0.12941176470588237,0.625,0.6,1.0,1.0,1.0,0.8,0.5625,0.5885416666666666,1.0,0.0,3.0,3.0,1.0,2.0,2.0
0.5,0.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.5,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.6077826667714308,0.6307371349095967,0.12,0.1676546587627299,0.0,1.0,0.03529411764705882,0.5,0.0,0.8070175438596491,0.8135593220338984,0.0,0.8,0.1875,0.6770833333333334,1.0,0.0,3.0,3.0,1.0,0.0,1.0
0.5,1.0,0.0,1.0,1.0,0.6666666666666666,1.0,0.5,1.0,0.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.5,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.6076975458997931,0.5973574408901252,0.44,0.28864569083447333,0.0,1.0,0.07058823529411765,0.375,1.0,1.0,1.0,1.0,0.4,0.1875,0.6666666666666666,1.0,1.0,1.0,3.0,1.0,2.0,2.0
0.0,1.0,0.3333333333333333,0.5,0.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.5,0.0,0.0,0.6666666666666666,0.0,1.0,0.5,0.0,0.0,1.0,1.0,0.6077302846965769,0.6376912378303199,0.0,0.06839945280437756,0.6666666666666666,0.0,0.15294117647058825,0.5,0.0,0.45614035087719296,0.0847457627118644,1.0,0.6,0.375,0.640625,0.0,1.0,2.0,2.0,0.0,0.0,4.0
0.5,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.5,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.6077106414185066,0.49235048678720444,0.52,0.03480772153822769,0.0,0.0,0.023529411764705882,0.375,0.6,0.10526315789473684,0.13559322033898305,0.0,0.8,0.0625,0.6579861111111112,1.0,0.0,2.0,3.0,0.0,0.0,1.0
0.5,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.3333333333333333,0.5,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.6076517115842959,0.6968011126564673,0.32,0.6669706642346861,0.0,0.0,0.09411764705882353,0.375,0.8,0.08771929824561403,0.11864406779661017,0.0,1.0,0.375,0.6006944444444444,1.0,1.0,3.0,3.0,1.0,2.0,2.0
0.5,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.0,0.5,0.0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.0,0.5,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.6076320683062256,0.760778859527121,0.74,0.06459948320413436,0.0,1.0,0.16470588235294117,0.5,1.0,1.0,1.0,0.0,0.6,0.4375,0.5572916666666666,1.0,1.0,2.0,3.0,1.0,2.0,2.0
0.5,0.0,0.6666666666666666,1.0,1.0,0.0,0.3333333333333333,0.5,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.6076713548623661,0.3894297635605007,0.12,0.6794345645234838,0.0,0.0,0.07058823529411765,0.375,0.0,0.9649122807017544,0.9661016949152542,0.0,0.4,0.1875,0.7361111111111112,1.0,0.0,1.0,3.0,1.0,0.0,1.0
0.5,0.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333,0.5,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6076779026217228,0.370653685674548,0.76,0.7943456452348381,0.0,0.0,0.0,0.5,0.4,0.07017543859649122,0.1016949152542373,0.0,0.8,0.1875,0.6527777777777778,1.0,0.0,3.0,3.0,0.0,1.0,2.0
0.5,0.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.5,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6076648071030093,0.433240611961057,0.18,0.3331813345493236,0.0,1.0,0.07058823529411765,0.75,0.4,0.7719298245614035,0.7796610169491526,0.0,1.0,0.25,0.6041666666666666,1.0,1.0,4.0,3.0,1.0,2.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.608011838348917,0.43671766342141866,0.28,0.3211734306125551,0.0,0.0,0.12941176470588237,0.625,1.0,0.6666666666666666,0.6779661016949152,1.0,0.8,0.1875,0.6961805555555556,1.0,1.0,3.0,3.0,1.0,2.0,4.0
0.5,1.0,0.6666666666666666,1.0,1.0,0.0,0.3333333333333333,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,0.3333333333333333,0.5,1.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.6080183861082737,0.4993045897079277,0.52,0.3473172214622283,0.0,0.0,0.047058823529411764,0.5,0.4,0.22807017543859648,0.2542372881355932,0.0,1.0,0.625,0.6180555555555556,1.0,1.0,3.0,3.0,1.0,0.0,2.0
0.5,1.0,0.0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.5,0.0,0.0,0.5,1.0,0.6666666666666666,0.3333333333333333,0.5,1.0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.0,0.6080052905895602,0.4958275382475661,0.18,0.6326189390484876,0.0,0.0,0.08235294117647059,0.5,0.4,0.07017543859649122,0.1016949152542373,0.0,0.8,0.5,0.6597222222222222,1.0,0.0,2.0,2.0,1.0,2.0,3.0
0.5,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.608038029386344,0.7058414464534075,0.94,0.5271317829457365,0.0,0.0,0.047058823529411764,0.625,0.0,0.12280701754385964,0.15254237288135594,0.0,0.8,0.6875,0.6701388888888888,1.0,1.0,3.0,3.0,1.0,1.0,3.0
0.5,0.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6080249338676305,0.3810848400556328,0.76,0.1453108375132999,0.0,0.0,0.11764705882352941,0.625,0.0,0.08771929824561403,0.11864406779661017,0.0,0.8,0.1875,0.6284722222222222,0.0,0.0,1.0,3.0,0.0,0.0,1.0
1.0,1.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.0,1.0,1.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6080314816269873,0.6926286509040334,0.1,0.08207934336525308,0.3333333333333333,0.0,0.07058823529411765,0.625,0.0,0.3157894736842105,0.3389830508474576,1.0,0.8,0.0625,0.6354166666666666,2.0,1.0,3.0,3.0,0.0,2.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.607959456274063,0.6453407510431154,0.58,0.6200030399756802,0.0,0.0,0.10588235294117647,0.5,0.0,0.10526315789473684,0.11864406779661017,1.0,0.8,0.4375,0.609375,0.0,0.0,1.0,2.0,0.0,0.0,2.0
0.5,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.0,0.5,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,0.5,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.6079660040334197,0.6182197496522949,0.32,0.5654354765161879,0.0,0.0,0.058823529411764705,0.5,0.0,0.8070175438596491,0.8135593220338984,0.0,0.8,0.5625,0.640625,1.0,1.0,3.0,3.0,1.0,1.0,1.0
1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.6079070741992091,0.6988873435326843,0.52,0.6244110047119623,0.3333333333333333,0.0,0.0,0.875,0.4,0.40350877192982454,0.3898305084745763,1.0,0.8,0.5625,0.765625,2.0,1.0,3.0,3.0,0.0,0.0,4.0
1.0,1.0,0.3333333333333333,1.0,0.0,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.3333333333333333,0.5,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6079136219585658,0.5013908205841446,0.74,0.24851801185590516,0.3333333333333333,1.0,0.07058823529411765,0.625,1.0,0.12280701754385964,0.11864406779661017,1.0,0.6,0.3125,0.59375,1.0,1.0,3.0,3.0,0.0,2.0,3.0
0.5,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.0,0.5,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.607933265236636,0.6599443671766342,0.1,0.19987840097279222,0.3333333333333333,1.0,0.058823529411764705,0.625,0.6,1.0,1.0,1.0,0.8,0.1875,0.5243055555555556,2.0,0.0,3.0,3.0,0.0,2.0,1.0
0.5,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.6079201697179225,0.39360222531293465,0.2,0.9209606323149415,0.0,0.0,0.047058823529411764,0.625,0.0,0.24561403508771928,0.2711864406779661,0.0,0.8,0.5625,0.6840277777777778,1.0,1.0,3.0,3.0,1.0,1.0,3.0
1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.6078546921243551,0.45479833101529904,0.6,0.4148046815625475,0.0,0.0,0.2,0.5,0.0,0.14035087719298245,0.1694915254237288,0.0,0.4,0.1875,0.6024305555555556,0.0,1.0,1.0,2.0,0.0,0.0,2.0
0.5,0.0,0.3333333333333333,0.5,1.0,0.6666666666666666,0.0,0.5,0.0,0.3333333333333333,0.5,1.0,0.6666666666666666,0.0,0.5,0.0,0.5,1.0,0.6666666666666666,0.0,1.0,0.6078612398837118,0.4228094575799722,0.1,0.009119927040583675,0.3333333333333333,0.0,0.023529411764705882,1.0,0.0,0.21052631578947367,0.15254237288135594,1.0,0.6,0.5,0.7795138888888888,1.0,0.0,2.0,2.0,1.0,2.0,1.0
0.5,0.0,0.3333333333333333,1.0,1.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.5,1.0,0.0,0.3333333333333333,0.5,0.0,0.5,1.0,0.0,0.3333333333333333,0.0,0.6078415966056415,0.5507649513212796,0.12,0.6759385924912601,0.3333333333333333,0.0,0.1411764705882353,0.75,0.0,0.07017543859649122,0.1016949152542373,1.0,1.0,0.1875,0.6527777777777778,1.0,0.0,1.0,2.0,1.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6078874309211388,0.3567454798331015,0.76,0.6203070375436996,0.0,0.0,0.18823529411764706,0.25,1.0,0.6842105263157895,0.6949152542372882,0.0,0.4,0.25,0.5642361111111112,0.0,0.0,1.0,1.0,0.0,0.0,2.0
0.5,1.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.6078743354024253,0.5438108484005564,0.58,0.4520443836449308,0.0,1.0,0.09411764705882353,0.625,0.0,0.5614035087719298,0.576271186440678,0.0,0.8,0.1875,0.5798611111111112,1.0,1.0,3.0,3.0,1.0,2.0,3.0
0.5,0.0,0.3333333333333333,0.5,0.0,0.6666666666666666,0.0,0.5,0.0,0.3333333333333333,0.5,0.0,0.6666666666666666,0.0,0.5,0.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.6082213666483329,0.4172461752433936,0.76,0.6668186654506764,0.3333333333333333,0.0,0.07058823529411765,0.625,0.0,0.24561403508771928,0.2033898305084746,1.0,0.6,0.1875,0.6996527777777778,2.0,0.0,2.0,2.0,0.0,2.0,3.0
0.5,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.0,0.5,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.6082279144076896,0.5639777468706537,0.98,0.4860921112631099,0.0,1.0,0.08235294117647059,0.875,1.0,0.24561403508771928,0.2711864406779661,0.0,0.4,0.5,0.5659722222222222,1.0,0.0,1.0,3.0,0.0,2.0,1.0
0.5,1.0,0.3333333333333333,0.5,0.0,0.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.6082082711296194,0.40333796940194716,0.52,0.44292445660434715,0.3333333333333333,0.0,0.1411764705882353,0.625,1.0,0.631578947368421,0.5423728813559322,1.0,0.4,0.25,0.7135416666666666,1.0,1.0,1.0,1.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6082148188889762,0.45897079276773295,0.14,0.0767593859249126,0.0,0.0,0.21176470588235294,0.5,0.8,0.3684210526315789,0.3898305084745763,0.0,0.4,0.125,0.6909722222222222,0.0,1.0,1.0,1.0,0.0,2.0,2.0
1.0,0.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,1.0,0.5,0.0,0.3333333333333333,0.0,1.0,0.6082475576857599,0.4082058414464534,0.84,0.13999088007295943,0.0,1.0,0.03529411764705882,0.625,0.0,0.2807017543859649,0.3050847457627119,0.0,0.6,0.1875,0.6875,2.0,1.0,2.0,2.0,0.0,1.0,1.0
0.5,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.608168984573479,0.6244784422809457,0.58,0.09895120839033288,0.0,1.0,0.10588235294117647,0.5,0.6,0.8596491228070176,0.864406779661017,0.0,0.8,1.0,0.5677083333333334,1.0,1.0,3.0,3.0,1.0,1.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6081755323328357,0.6912378303198887,0.64,0.15959872321021432,0.3333333333333333,0.0,0.011764705882352941,0.875,0.6,0.3157894736842105,0.288135593220339,1.0,0.4,0.375,0.71875,1.0,0.0,1.0,1.0,0.0,2.0,1.0
0.5,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.3333333333333333,0.5,0.0,0.0,0.5,0.0,0.6666666666666666,0.3333333333333333,0.5,0.0,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6081558890547655,0.545201668984701,0.72,0.48077215382276944,0.0,1.0,0.09411764705882353,0.625,0.0,0.2631578947368421,0.288135593220339,0.0,0.4,0.625,0.7256944444444444,1.0,1.0,1.0,2.0,1.0,2.0,2.0
0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.3333333333333333,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.3333333333333333,0.5,1.0,0.5,1.0,0.0,0.3333333333333333,0.0,0.6081624368141222,0.5695410292072323,0.52,0.1758625930992552,0.0,1.0,0.058823529411764705,0.5,0.6,0.17543859649122806,0.2033898305084746,0.0,1.0,0.875,0.5989583333333334,1.0,1.0,3.0,2.0,1.0,0.0,2.0
0.5,0.0,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,0.5,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6081820800921924,0.43671766342141866,0.52,0.8255053959568324,0.0,0.0,0.11764705882352941,0.5,0.6,0.17543859649122806,0.2033898305084746,0.0,0.8,0.5,0.5694444444444444,1.0,0.0,3.0,3.0,0.0,0.0,2.0
0.5,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.5,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.6081886278515491,0.5959666203059806,0.88,0.5512995896032832,0.0,1.0,0.15294117647058825,0.375,1.0,0.10526315789473684,0.13559322033898305,0.0,0.8,0.125,0.5920138888888888,1.0,1.0,1.0,2.0,0.0,1.0,1.0
0.5,0.0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.6666666666666666,0.5,0.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.5,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.608116602498625,0.6863699582753825,0.18,0.022495820033439733,0.0,1.0,0.023529411764705882,0.5,0.6,0.7017543859649122,0.423728813559322,1.0,0.4,0.3125,0.6701388888888888,1.0,0.0,1.0,3.0,0.0,2.0,3.0
0.5,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.6081100547392683,0.6773296244784422,0.38,0.2482140142878857,0.3333333333333333,1.0,0.12941176470588237,0.625,0.0,0.7017543859649122,0.6271186440677966,1.0,0.0,0.0,0.5121527777777778,1.0,0.0,4.0,3.0,1.0,2.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6081493412954088,0.6738525730180807,0.58,0.1899984800121599,0.3333333333333333,1.0,0.12941176470588237,0.5,0.0,0.7368421052631579,0.7457627118644068,1.0,0.8,0.125,0.6128472222222222,1.0,0.0,3.0,3.0,0.0,2.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,0.5,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.6081296980173385,0.5799721835883171,0.76,0.03191974464204286,0.0,1.0,0.12941176470588237,0.5,0.6,0.6140350877192983,0.6271186440677966,0.0,0.8,0.3125,0.6059027777777778,1.0,1.0,3.0,3.0,1.0,2.0,2.0
0.5,0.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,0.5,0.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.0,0.5,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.6081362457766952,0.545201668984701,0.76,0.25353397172822617,0.0,0.0,0.058823529411764705,0.625,0.0,0.03508771929824561,0.06779661016949153,0.0,0.8,0.25,0.6909722222222222,2.0,0.0,2.0,2.0,1.0,1.0,1.0
0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,1.0,0.6080707681831278,0.42628650904033377,0.52,0.4649642802857577,0.3333333333333333,1.0,0.12941176470588237,0.5,1.0,0.6491228070175439,0.03389830508474576,0.0,0.4,1.0,0.6927083333333334,0.0,0.0,2.0,2.0,0.0,0.0,2.0
1.0,0.0,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,1.0,0.0,0.5,0.0,0.0,0.3333333333333333,1.0,0.6080511249050575,0.5354659248956884,0.52,0.256421948624411,0.3333333333333333,0.0,0.08235294117647059,0.625,1.0,0.43859649122807015,0.4406779661016949,1.0,0.8,0.4375,0.6979166666666666,2.0,0.0,3.0,2.0,0.0,0.0,2.0
1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.5,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.6080576726644142,0.5305980528511822,0.06,0.5935552515579875,0.0,0.0,0.08235294117647059,0.5,0.0,0.017543859649122806,0.05084745762711865,0.0,0.4,0.3125,0.8472222222222222,2.0,1.0,1.0,1.0,1.0,3.0,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.6080773159424845,0.674547983310153,0.62,0.02903176774585803,0.0,1.0,0.011764705882352941,0.5,0.0,0.14035087719298245,0.1694915254237288,0.0,0.8,0.125,0.6545138888888888,1.0,1.0,2.0,3.0,1.0,1.0,3.0
0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333,0.5,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.6080838637018412,0.48956884561891517,0.64,0.6455388356893145,0.0,0.0,0.03529411764705882,0.625,0.8,0.7192982456140351,0.7288135593220338,0.0,0.8,1.0,0.7309027777777778,1.0,1.0,3.0,3.0,1.0,2.0,2.0
0.5,0.0,0.3333333333333333,0.5,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.6084374427071056,0.4040333796940195,0.18,0.04331965344277246,0.3333333333333333,1.0,0.10588235294117647,0.5,0.4,0.9122807017543859,0.8983050847457628,1.0,0.6,1.0,0.5538194444444444,1.0,1.0,3.0,3.0,1.0,1.0,4.0
0.0,0.0,0.6666666666666666,0.5,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.5,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,1.0,0.6084243471883921,0.5125173852573018,0.18,0.369813041495668,0.0,1.0,0.2,0.5,0.4,0.8771929824561403,0.8813559322033898,0.0,0.4,1.0,0.515625,0.0,0.0,3.0,3.0,0.0,0.0,3.0
0.5,0.0,0.0,0.5,0.0,0.6666666666666666,0.3333333333333333,0.5,0.0,0.6666666666666666,0.5,0.0,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6084636337445326,0.7086230876216968,0.4,0.46298829609363124,0.0,1.0,0.047058823529411764,0.375,0.6,1.0,1.0,0.0,1.0,0.1875,0.7170138888888888,1.0,1.0,4.0,3.0,0.0,2.0,3.0
0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6084439904664624,0.6432545201668984,0.1,0.963672290621675,0.0,1.0,0.3764705882352941,0.25,0.6,0.7017543859649122,0.711864406779661,0.0,1.0,0.1875,0.5,0.0,0.0,3.0,3.0,0.0,0.0,2.0
1.0,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.0,0.6083785128728949,0.45549374130737136,0.58,0.29609363125095,0.0,0.0,0.011764705882352941,0.625,0.0,0.24561403508771928,0.2711864406779661,0.0,0.4,0.375,0.6475694444444444,2.0,0.0,1.0,3.0,0.0,3.0,3.0
0.0,1.0,0.3333333333333333,0.5,0.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.6083850606322516,0.4673157162726008,0.06,0.6564827481380149,0.0,1.0,0.16470588235294117,0.375,0.0,0.2807017543859649,0.3050847457627119,0.0,0.6,0.8125,0.5486111111111112,0.0,1.0,2.0,2.0,0.0,0.0,1.0
0.5,1.0,0.3333333333333333,0.5,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,0.3333333333333333,0.5,1.0,0.6666666666666666,0.3333333333333333,0.5,1.0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.0,0.6083719651135382,0.7468706536856745,0.28,0.6348989208086335,0.0,1.0,0.047058823529411764,0.5,1.0,0.5087719298245614,0.13559322033898305,0.0,0.8,0.375,0.7447916666666666,1.0,1.0,3.0,2.0,1.0,2.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6083916083916084,0.5570236439499304,0.18,0.08055935552515579,0.0,0.0,0.15294117647058825,0.75,0.6,0.22807017543859648,0.2542372881355932,0.0,0.4,0.1875,0.5972222222222222,0.0,0.0,1.0,3.0,0.0,0.0,3.0
